,T_coeff,alpha,attempts,course_id,cumgame_coeff,dirvar_coeff,intercept,l1,mse,n_iter,n_values,player,precip_coeff,prediction_score,removed_corr,wgust_coeff,wspd_coeff,wx_impact
1303,0.0,0.0,0.0,1,0.0,0.0,70.0,0.0,37.30478395061729,0.0,0,Tom Limanek,0.0,0.0,0.0,0.0,0.0,0.0
1304,0.0,0.0,0.0,2,0.0,0.0,70.0,0.0,37.30478395061729,0.0,0,Tom Limanek,0.0,0.0,0.0,0.0,0.0,0.0
1305,0.0,0.0,0.0,0,0.0,0.0,61.0,0.0,50.00000000000001,0.0,1,Joshua Winer,0.0,0.0,0.0,0.0,0.0,0.0
1306,0.0,0.0,0.0,1,0.0,0.0,61.0,0.0,50.00000000000001,0.0,0,Joshua Winer,0.0,0.0,0.0,0.0,0.0,0.0
1307,0.0,0.0,0.0,2,0.0,0.0,61.0,0.0,50.00000000000001,0.0,1,Joshua Winer,0.0,0.0,0.0,0.0,0.0,0.0
1308,0.0,0.0,0.0,0,0.0,0.0,73.5,0.0,12.500000000000002,0.0,2,Jay Harper,0.0,0.0,0.0,0.0,0.0,0.0
1309,0.0,0.0,0.0,1,0.0,0.0,73.5,0.0,12.500000000000002,0.0,0,Jay Harper,0.0,0.0,0.0,0.0,0.0,0.0
1310,0.0,0.0,0.0,2,0.0,0.0,73.5,0.0,12.500000000000002,0.0,0,Jay Harper,0.0,0.0,0.0,0.0,0.0,0.0
1311,0.0,0.0,0.0,0,0.0,0.0,53.0,0.0,28.547822339223522,0.0,1,Rob Byers,0.0,0.0,0.0,0.0,0.0,0.0
1312,0.0,0.0,0.0,1,0.0,0.0,53.0,0.0,37.30478395061729,0.0,0,Rob Byers,0.0,0.0,0.0,0.0,0.0,0.0
1313,0.0,0.0,0.0,2,0.0,0.0,53.0,0.0,37.30478395061729,0.0,0,Rob Byers,0.0,0.0,0.0,0.0,0.0,0.0
1314,0.0,0.0,0.0,0,0.0,0.0,60.0,0.0,28.547822339223522,0.0,1,Chris Alreck,0.0,0.0,0.0,0.0,0.0,0.0
1315,0.0,0.0,0.0,1,0.0,0.0,60.0,0.0,37.30478395061729,0.0,0,Chris Alreck,0.0,0.0,0.0,0.0,0.0,0.0
1316,0.0,0.0,0.0,2,0.0,0.0,60.0,0.0,37.30478395061729,0.0,0,Chris Alreck,0.0,0.0,0.0,0.0,0.0,0.0
1317,0.0,0.0,0.0,0,0.0,0.0,66.0,0.0,28.547822339223522,0.0,1,Ernie Rogers,0.0,0.0,0.0,0.0,0.0,0.0
1318,0.0,0.0,0.0,1,0.0,0.0,66.0,0.0,37.30478395061729,0.0,0,Ernie Rogers,0.0,0.0,0.0,0.0,0.0,0.0
1319,0.0,0.0,0.0,2,0.0,0.0,66.0,0.0,37.30478395061729,0.0,0,Ernie Rogers,0.0,0.0,0.0,0.0,0.0,0.0
1320,0.0,0.0,0.0,0,0.0,0.0,59.0,0.0,28.547822339223522,0.0,1,Gregg Sherbon,0.0,0.0,0.0,0.0,0.0,0.0
1321,0.0,0.0,0.0,1,0.0,0.0,59.0,0.0,37.30478395061729,0.0,0,Gregg Sherbon,0.0,0.0,0.0,0.0,0.0,0.0
1322,0.0,0.0,0.0,2,0.0,0.0,59.0,0.0,37.30478395061729,0.0,0,Gregg Sherbon,0.0,0.0,0.0,0.0,0.0,0.0
1323,0.0,0.0,0.0,0,0.0,0.0,55.0,0.0,28.547822339223522,0.0,1,KC Seymour,0.0,0.0,0.0,0.0,0.0,0.0
1324,0.0,0.0,0.0,1,0.0,0.0,55.0,0.0,37.30478395061729,0.0,0,KC Seymour,0.0,0.0,0.0,0.0,0.0,0.0
1325,0.0,0.0,0.0,2,0.0,0.0,55.0,0.0,37.30478395061729,0.0,0,KC Seymour,0.0,0.0,0.0,0.0,0.0,0.0
1326,0.0,0.0,0.0,0,0.0,0.0,61.0,0.0,28.547822339223522,0.0,1,Tom Bell,0.0,0.0,0.0,0.0,0.0,0.0
1327,0.0,0.0,0.0,1,0.0,0.0,61.0,0.0,37.30478395061729,0.0,0,Tom Bell,0.0,0.0,0.0,0.0,0.0,0.0
1328,0.0,0.0,0.0,2,0.0,0.0,61.0,0.0,37.30478395061729,0.0,0,Tom Bell,0.0,0.0,0.0,0.0,0.0,0.0
1329,0.0,0.0,0.0,0,0.0,0.0,92.0,0.0,28.547822339223522,0.0,1,William Axelrod,0.0,0.0,0.0,0.0,0.0,0.0
1330,0.0,0.0,0.0,1,0.0,0.0,92.0,0.0,37.30478395061729,0.0,0,William Axelrod,0.0,0.0,0.0,0.0,0.0,0.0
1331,0.0,0.0,0.0,2,0.0,0.0,92.0,0.0,37.30478395061729,0.0,0,William Axelrod,0.0,0.0,0.0,0.0,0.0,0.0
1332,0.0,0.0,0.0,0,0.0,0.0,70.0,0.0,28.547822339223522,0.0,1,Jamie Swenson,0.0,0.0,0.0,0.0,0.0,0.0
1333,0.0,0.0,0.0,1,0.0,0.0,70.0,0.0,37.30478395061729,0.0,0,Jamie Swenson,0.0,0.0,0.0,0.0,0.0,0.0
1334,0.0,0.0,0.0,2,0.0,0.0,70.0,0.0,37.30478395061729,0.0,0,Jamie Swenson,0.0,0.0,0.0,0.0,0.0,0.0
1335,0.0,0.0,0.0,0,0.0,0.0,65.0,0.0,28.547822339223522,0.0,1,Jon Scherlie,0.0,0.0,0.0,0.0,0.0,0.0
1336,0.0,0.0,0.0,1,0.0,0.0,65.0,0.0,37.30478395061729,0.0,0,Jon Scherlie,0.0,0.0,0.0,0.0,0.0,0.0
1337,0.0,0.0,0.0,2,0.0,0.0,65.0,0.0,37.30478395061729,0.0,0,Jon Scherlie,0.0,0.0,0.0,0.0,0.0,0.0
1338,0.0,0.0,0.0,0,0.0,0.0,71.0,0.0,28.547822339223522,0.0,1,Nick Marks,0.0,0.0,0.0,0.0,0.0,0.0
1339,0.0,0.0,0.0,1,0.0,0.0,71.0,0.0,37.30478395061729,0.0,0,Nick Marks,0.0,0.0,0.0,0.0,0.0,0.0
1340,0.0,0.0,0.0,2,0.0,0.0,71.0,0.0,37.30478395061729,0.0,0,Nick Marks,0.0,0.0,0.0,0.0,0.0,0.0
1341,0.0,0.0,0.0,0,0.0,0.0,62.5,0.0,1.1112220782958926,0.0,2,Hunter Maass,0.0,0.0,0.0,0.0,0.0,0.0
1342,0.0,0.0,0.0,1,0.0,0.0,62.0,0.0,1.1112220782958926,0.0,1,Hunter Maass,0.0,0.0,0.0,0.0,0.0,0.0
1343,0.0,0.0,0.0,2,0.0,0.0,62.0,0.0,1.1112220782958926,0.0,0,Hunter Maass,0.0,0.0,0.0,0.0,0.0,0.0
1344,0.0,0.0,0.0,0,0.0,0.0,61.0,0.0,28.547822339223522,0.0,1,Noah Wald,0.0,0.0,0.0,0.0,0.0,0.0
1345,0.0,0.0,0.0,1,0.0,0.0,61.0,0.0,37.30478395061729,0.0,0,Noah Wald,0.0,0.0,0.0,0.0,0.0,0.0
1346,0.0,0.0,0.0,2,0.0,0.0,61.0,0.0,37.30478395061729,0.0,0,Noah Wald,0.0,0.0,0.0,0.0,0.0,0.0
1347,0.0,0.0,0.0,0,0.0,0.0,60.0,0.0,37.30478395061729,0.0,0,Adrian Blumberg,0.0,0.0,0.0,0.0,0.0,0.0
1348,0.0,0.0,0.0,1,0.0,0.0,60.0,0.0,32.90227440828402,0.0,1,Adrian Blumberg,0.0,0.0,0.0,0.0,0.0,0.0
1349,0.0,0.0,0.0,2,0.0,0.0,60.0,0.0,37.30478395061729,0.0,0,Adrian Blumberg,0.0,0.0,0.0,0.0,0.0,0.0
1350,0.0,0.0,0.0,0,0.0,0.0,57.0,0.0,37.30478395061729,0.0,0,Chris Eck,0.0,0.0,0.0,0.0,0.0,0.0
1351,0.0,0.0,0.0,1,0.0,0.0,57.0,0.0,32.90227440828402,0.0,1,Chris Eck,0.0,0.0,0.0,0.0,0.0,0.0
1352,0.0,0.0,0.0,2,0.0,0.0,57.0,0.0,37.30478395061729,0.0,0,Chris Eck,0.0,0.0,0.0,0.0,0.0,0.0
1353,0.0,0.0,0.0,0,0.0,0.0,65.0,0.0,37.30478395061729,0.0,0,Fapiano F.,0.0,0.0,0.0,0.0,0.0,0.0
1354,0.0,0.0,0.0,1,0.0,0.0,65.0,0.0,32.90227440828402,0.0,1,Fapiano F.,0.0,0.0,0.0,0.0,0.0,0.0
1355,0.0,0.0,0.0,2,0.0,0.0,65.0,0.0,37.30478395061729,0.0,0,Fapiano F.,0.0,0.0,0.0,0.0,0.0,0.0
1356,0.0,0.0,0.0,0,0.0,0.0,86.0,0.0,37.30478395061729,0.0,0,Jaime Williams,0.0,0.0,0.0,0.0,0.0,0.0
1357,0.0,0.0,0.0,1,0.0,0.0,86.0,0.0,32.90227440828402,0.0,1,Jaime Williams,0.0,0.0,0.0,0.0,0.0,0.0
1358,0.0,0.0,0.0,2,0.0,0.0,86.0,0.0,37.30478395061729,0.0,0,Jaime Williams,0.0,0.0,0.0,0.0,0.0,0.0
1359,0.0,0.0,0.0,0,0.0,0.0,53.5,0.0,12.500000000000002,0.0,0,Joseph Wharton,0.0,0.0,0.0,0.0,0.0,0.0
1360,0.0,0.0,0.0,1,0.0,0.0,53.5,0.0,12.500000000000002,0.0,2,Joseph Wharton,0.0,0.0,0.0,0.0,0.0,0.0
1361,0.0,0.0,0.0,2,0.0,0.0,53.5,0.0,12.500000000000002,0.0,0,Joseph Wharton,0.0,0.0,0.0,0.0,0.0,0.0
1362,0.0,0.0,0.0,0,0.0,0.0,68.0,0.0,1.1112220782958926,0.0,0,Steven Wong,0.0,0.0,0.0,0.0,0.0,0.0
1363,0.0,0.0,0.0,1,0.0,0.0,68.0,0.0,1.1112220782958926,0.0,2,Steven Wong,0.0,0.0,0.0,0.0,0.0,0.0
1364,0.0,0.0,0.0,2,0.0,0.0,68.0,0.0,1.1112220782958926,0.0,0,Steven Wong,0.0,0.0,0.0,0.0,0.0,0.0
1365,0.0,0.0,0.0,0,0.0,0.0,78.0,0.0,37.30478395061729,0.0,0,Valerie St. Louis,0.0,0.0,0.0,0.0,0.0,0.0
1366,0.0,0.0,0.0,1,0.0,0.0,78.0,0.0,32.90227440828402,0.0,1,Valerie St. Louis,0.0,0.0,0.0,0.0,0.0,0.0
1367,0.0,0.0,0.0,2,0.0,0.0,78.0,0.0,37.30478395061729,0.0,0,Valerie St. Louis,0.0,0.0,0.0,0.0,0.0,0.0
1368,0.0,0.0,0.0,0,0.0,0.0,86.0,0.0,28.547822339223522,0.0,1,Chris May,0.0,0.0,0.0,0.0,0.0,0.0
1369,0.0,0.0,0.0,1,0.0,0.0,86.0,0.0,37.30478395061729,0.0,0,Chris May,0.0,0.0,0.0,0.0,0.0,0.0
1370,0.0,0.0,0.0,2,0.0,0.0,86.0,0.0,37.30478395061729,0.0,0,Chris May,0.0,0.0,0.0,0.0,0.0,0.0
1371,0.0,0.0,0.0,0,0.0,0.0,57.0,0.0,28.547822339223522,0.0,1,Daniel Diodato,0.0,0.0,0.0,0.0,0.0,0.0
1372,0.0,0.0,0.0,1,0.0,0.0,57.0,0.0,37.30478395061729,0.0,0,Daniel Diodato,0.0,0.0,0.0,0.0,0.0,0.0
1373,0.0,0.0,0.0,2,0.0,0.0,57.0,0.0,37.30478395061729,0.0,0,Daniel Diodato,0.0,0.0,0.0,0.0,0.0,0.0
1374,0.0,0.0,0.0,0,0.0,0.0,57.0,0.0,28.547822339223522,0.0,1,Dante Medina,0.0,0.0,0.0,0.0,0.0,0.0
1375,0.0,0.0,0.0,1,0.0,0.0,57.0,0.0,37.30478395061729,0.0,0,Dante Medina,0.0,0.0,0.0,0.0,0.0,0.0
1376,0.0,0.0,0.0,2,0.0,0.0,57.0,0.0,37.30478395061729,0.0,0,Dante Medina,0.0,0.0,0.0,0.0,0.0,0.0
1377,0.0,0.0,0.0,0,0.0,0.0,61.0,0.0,28.547822339223522,0.0,1,Eric Plett,0.0,0.0,0.0,0.0,0.0,0.0
1378,0.0,0.0,0.0,1,0.0,0.0,61.0,0.0,37.30478395061729,0.0,0,Eric Plett,0.0,0.0,0.0,0.0,0.0,0.0
1379,0.0,0.0,0.0,2,0.0,0.0,61.0,0.0,37.30478395061729,0.0,0,Eric Plett,0.0,0.0,0.0,0.0,0.0,0.0
1380,0.0,0.0,0.0,0,0.0,0.0,63.0,0.0,28.547822339223522,0.0,1,Jesse Pineda,0.0,0.0,0.0,0.0,0.0,0.0
1381,0.0,0.0,0.0,1,0.0,0.0,63.0,0.0,37.30478395061729,0.0,0,Jesse Pineda,0.0,0.0,0.0,0.0,0.0,0.0
1382,0.0,0.0,0.0,2,0.0,0.0,63.0,0.0,37.30478395061729,0.0,0,Jesse Pineda,0.0,0.0,0.0,0.0,0.0,0.0
1383,0.0,0.0,0.0,0,0.0,0.0,52.0,0.0,28.547822339223522,0.0,1,Mel Mills,0.0,0.0,0.0,0.0,0.0,0.0
1384,0.0,0.0,0.0,1,0.0,0.0,52.0,0.0,37.30478395061729,0.0,0,Mel Mills,0.0,0.0,0.0,0.0,0.0,0.0
1385,0.0,0.0,0.0,2,0.0,0.0,52.0,0.0,37.30478395061729,0.0,0,Mel Mills,0.0,0.0,0.0,0.0,0.0,0.0
1386,0.0,0.0,0.0,0,0.0,0.0,55.0,0.0,28.547822339223522,0.0,1,Nick Hammond,0.0,0.0,0.0,0.0,0.0,0.0
1387,0.0,0.0,0.0,1,0.0,0.0,55.0,0.0,37.30478395061729,0.0,0,Nick Hammond,0.0,0.0,0.0,0.0,0.0,0.0
1388,0.0,0.0,0.0,2,0.0,0.0,55.0,0.0,37.30478395061729,0.0,0,Nick Hammond,0.0,0.0,0.0,0.0,0.0,0.0
1389,0.0,0.0,0.0,0,0.0,0.0,50.0,0.0,28.547822339223522,0.0,1,Paul Kinney,0.0,0.0,0.0,0.0,0.0,0.0
1390,0.0,0.0,0.0,1,0.0,0.0,50.0,0.0,37.30478395061729,0.0,0,Paul Kinney,0.0,0.0,0.0,0.0,0.0,0.0
1391,0.0,0.0,0.0,2,0.0,0.0,50.0,0.0,37.30478395061729,0.0,0,Paul Kinney,0.0,0.0,0.0,0.0,0.0,0.0
1392,0.0,0.0,0.0,0,0.0,0.0,59.0,0.0,28.547822339223522,0.0,1,Steve Erle,0.0,0.0,0.0,0.0,0.0,0.0
1393,0.0,0.0,0.0,1,0.0,0.0,59.0,0.0,37.30478395061729,0.0,0,Steve Erle,0.0,0.0,0.0,0.0,0.0,0.0
1394,0.0,0.0,0.0,2,0.0,0.0,59.0,0.0,37.30478395061729,0.0,0,Steve Erle,0.0,0.0,0.0,0.0,0.0,0.0
1395,0.0,0.0,0.0,0,0.0,0.0,54.0,0.0,28.547822339223522,0.0,1,Walter Vanderschraaf,0.0,0.0,0.0,0.0,0.0,0.0
1396,0.0,0.0,0.0,1,0.0,0.0,54.0,0.0,37.30478395061729,0.0,0,Walter Vanderschraaf,0.0,0.0,0.0,0.0,0.0,0.0
1397,0.0,0.0,0.0,2,0.0,0.0,54.0,0.0,37.30478395061729,0.0,0,Walter Vanderschraaf,0.0,0.0,0.0,0.0,0.0,0.0
1398,0.0,0.0,0.0,0,0.0,0.0,52.5,0.0,12.500000000000002,0.0,0,Greywing Cooper,0.0,0.0,0.0,0.0,0.0,0.0
1399,0.0,0.0,0.0,1,0.0,0.0,52.5,0.0,12.500000000000002,0.0,0,Greywing Cooper,0.0,0.0,0.0,0.0,0.0,0.0
1400,0.0,0.0,0.0,2,0.0,0.0,52.5,0.0,12.500000000000002,0.0,2,Greywing Cooper,0.0,0.0,0.0,0.0,0.0,0.0
1401,0.0,0.0,0.0,0,0.0,0.0,62.0,0.0,37.30478395061729,0.0,0,Jake Kermish-Wells,0.0,0.0,0.0,0.0,0.0,0.0
1402,0.0,0.0,0.0,1,0.0,0.0,62.0,0.0,32.90227440828402,0.0,1,Jake Kermish-Wells,0.0,0.0,0.0,0.0,0.0,0.0
1403,0.0,0.0,0.0,2,0.0,0.0,62.0,0.0,37.30478395061729,0.0,0,Jake Kermish-Wells,0.0,0.0,0.0,0.0,0.0,0.0
1404,0.0,0.0,0.0,0,0.0,0.0,66.33333333333333,0.0,6.333333333333335,0.0,0,Steve Parrott,0.0,0.0,0.0,0.0,0.0,0.0
1405,0.0,0.0,0.0,1,0.0,0.0,66.33333333333333,0.0,6.333333333333335,0.0,0,Steve Parrott,0.0,0.0,0.0,0.0,0.0,0.0
1406,0.0,0.0,0.0,2,0.0,0.0,66.33333333333333,0.0,6.333333333333335,0.0,3,Steve Parrott,0.0,0.0,0.0,0.0,0.0,0.0
1407,0.0,0.0,0.0,0,0.0,0.0,64.0,0.0,37.30478395061729,0.0,0,Chris Hughs,0.0,0.0,0.0,0.0,0.0,0.0
1408,0.0,0.0,0.0,1,0.0,0.0,64.0,0.0,37.30478395061729,0.0,0,Chris Hughs,0.0,0.0,0.0,0.0,0.0,0.0
1409,0.0,0.0,0.0,2,0.0,0.0,64.0,0.0,33.77324263038549,0.0,1,Chris Hughs,0.0,0.0,0.0,0.0,0.0,0.0
1410,0.0,0.0,0.0,0,0.0,0.0,50.0,0.0,37.30478395061729,0.0,0,Conrad Damon,0.0,0.0,0.0,0.0,0.0,0.0
1411,0.0,0.0,0.0,1,0.0,0.0,50.0,0.0,32.90227440828402,0.0,1,Conrad Damon,0.0,0.0,0.0,0.0,0.0,0.0
1412,0.0,0.0,0.0,2,0.0,0.0,50.0,0.0,37.30478395061729,0.0,0,Conrad Damon,0.0,0.0,0.0,0.0,0.0,0.0
1413,0.0,0.0,0.0,0,0.0,0.0,56.0,0.0,37.30478395061729,0.0,0,David Fairweather,0.0,0.0,0.0,0.0,0.0,0.0
1414,0.0,0.0,0.0,1,0.0,0.0,56.0,0.0,32.90227440828402,0.0,1,David Fairweather,0.0,0.0,0.0,0.0,0.0,0.0
1415,0.0,0.0,0.0,2,0.0,0.0,56.0,0.0,37.30478395061729,0.0,0,David Fairweather,0.0,0.0,0.0,0.0,0.0,0.0
1416,0.0,0.0,0.0,0,0.0,0.0,70.0,0.0,37.30478395061729,0.0,0,David van Dolen,0.0,0.0,0.0,0.0,0.0,0.0
1417,0.0,0.0,0.0,1,0.0,0.0,70.0,0.0,32.90227440828402,0.0,1,David van Dolen,0.0,0.0,0.0,0.0,0.0,0.0
1418,0.0,0.0,0.0,2,0.0,0.0,70.0,0.0,37.30478395061729,0.0,0,David van Dolen,0.0,0.0,0.0,0.0,0.0,0.0
1419,0.0,0.0,0.0,0,0.0,0.0,53.0,0.0,37.30478395061729,0.0,0,Dennis Cribber Warsen,0.0,0.0,0.0,0.0,0.0,0.0
1420,0.0,0.0,0.0,1,0.0,0.0,53.0,0.0,32.90227440828402,0.0,1,Dennis Cribber Warsen,0.0,0.0,0.0,0.0,0.0,0.0
1421,0.0,0.0,0.0,2,0.0,0.0,53.0,0.0,37.30478395061729,0.0,0,Dennis Cribber Warsen,0.0,0.0,0.0,0.0,0.0,0.0
1422,0.0,0.0,0.0,0,0.0,0.0,94.0,0.0,37.30478395061729,0.0,0,Heema Sinibaldi,0.0,0.0,0.0,0.0,0.0,0.0
1423,0.0,0.0,0.0,1,0.0,0.0,94.0,0.0,32.90227440828402,0.0,1,Heema Sinibaldi,0.0,0.0,0.0,0.0,0.0,0.0
1424,0.0,0.0,0.0,2,0.0,0.0,94.0,0.0,37.30478395061729,0.0,0,Heema Sinibaldi,0.0,0.0,0.0,0.0,0.0,0.0
1425,0.0,0.0,0.0,0,0.0,0.0,56.0,0.0,37.30478395061729,0.0,0,Jake Wills,0.0,0.0,0.0,0.0,0.0,0.0
1426,0.0,0.0,0.0,1,0.0,0.0,56.0,0.0,32.90227440828402,0.0,1,Jake Wills,0.0,0.0,0.0,0.0,0.0,0.0
1427,0.0,0.0,0.0,2,0.0,0.0,56.0,0.0,37.30478395061729,0.0,0,Jake Wills,0.0,0.0,0.0,0.0,0.0,0.0
1428,0.0,0.0,0.0,0,0.0,0.0,64.0,0.0,37.30478395061729,0.0,0,Jan Vejsada,0.0,0.0,0.0,0.0,0.0,0.0
1429,0.0,0.0,0.0,1,0.0,0.0,64.0,0.0,32.90227440828402,0.0,1,Jan Vejsada,0.0,0.0,0.0,0.0,0.0,0.0
1430,0.0,0.0,0.0,2,0.0,0.0,64.0,0.0,37.30478395061729,0.0,0,Jan Vejsada,0.0,0.0,0.0,0.0,0.0,0.0
1431,0.0,0.0,0.0,0,0.0,0.0,83.0,0.0,37.30478395061729,0.0,0,Katie Fairweather,0.0,0.0,0.0,0.0,0.0,0.0
1432,0.0,0.0,0.0,1,0.0,0.0,83.0,0.0,32.90227440828402,0.0,1,Katie Fairweather,0.0,0.0,0.0,0.0,0.0,0.0
1433,0.0,0.0,0.0,2,0.0,0.0,83.0,0.0,37.30478395061729,0.0,0,Katie Fairweather,0.0,0.0,0.0,0.0,0.0,0.0
1434,0.0,0.0,0.0,0,0.0,0.0,61.0,0.0,37.30478395061729,0.0,0,Mark Ferenc Farr,0.0,0.0,0.0,0.0,0.0,0.0
1435,0.0,0.0,0.0,1,0.0,0.0,61.0,0.0,32.90227440828402,0.0,1,Mark Ferenc Farr,0.0,0.0,0.0,0.0,0.0,0.0
1436,0.0,0.0,0.0,2,0.0,0.0,61.0,0.0,37.30478395061729,0.0,0,Mark Ferenc Farr,0.0,0.0,0.0,0.0,0.0,0.0
1437,0.0,0.0,0.0,0,0.0,0.0,66.0,0.0,37.30478395061729,0.0,0,Micah Zayner,0.0,0.0,0.0,0.0,0.0,0.0
1438,0.0,0.0,0.0,1,0.0,0.0,66.0,0.0,32.90227440828402,0.0,1,Micah Zayner,0.0,0.0,0.0,0.0,0.0,0.0
1439,0.0,0.0,0.0,2,0.0,0.0,66.0,0.0,37.30478395061729,0.0,0,Micah Zayner,0.0,0.0,0.0,0.0,0.0,0.0
1440,0.0,0.0,0.0,0,0.0,0.0,58.0,0.0,37.30478395061729,0.0,0,Mike Vider,0.0,0.0,0.0,0.0,0.0,0.0
1441,0.0,0.0,0.0,1,0.0,0.0,58.0,0.0,32.90227440828402,0.0,1,Mike Vider,0.0,0.0,0.0,0.0,0.0,0.0
1442,0.0,0.0,0.0,2,0.0,0.0,58.0,0.0,37.30478395061729,0.0,0,Mike Vider,0.0,0.0,0.0,0.0,0.0,0.0
1443,0.0,0.0,0.0,0,0.0,0.0,79.0,0.0,37.30478395061729,0.0,0,Olin Vejsada,0.0,0.0,0.0,0.0,0.0,0.0
1444,0.0,0.0,0.0,1,0.0,0.0,79.0,0.0,32.90227440828402,0.0,1,Olin Vejsada,0.0,0.0,0.0,0.0,0.0,0.0
1445,0.0,0.0,0.0,2,0.0,0.0,79.0,0.0,37.30478395061729,0.0,0,Olin Vejsada,0.0,0.0,0.0,0.0,0.0,0.0
1446,0.0,0.0,0.0,0,0.0,0.0,65.0,0.0,37.30478395061729,0.0,0,Tom Brown,0.0,0.0,0.0,0.0,0.0,0.0
1447,0.0,0.0,0.0,1,0.0,0.0,65.0,0.0,32.90227440828402,0.0,1,Tom Brown,0.0,0.0,0.0,0.0,0.0,0.0
1448,0.0,0.0,0.0,2,0.0,0.0,65.0,0.0,37.30478395061729,0.0,0,Tom Brown,0.0,0.0,0.0,0.0,0.0,0.0
